pathogen	strain	composition	shape_np	coating	coating_n	mono_poly	molar_mass	molar_volumes	electronegativities	polarizabilities	size_np	time	references	f(n,c,j,s)obs	concentration	biological_activity
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT	Single	Monomer	196.967	10.200	2.540	6.100	3.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	162.46
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT	Single	Monomer	196.967	10.200	2.540	6.100	3.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MBC (uM)	162.46
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT	Single	Monomer	196.967	10.200	2.540	6.100	3.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MBC (uM)	162.46
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT	Single	Monomer	196.967	10.200	2.540	6.100	3.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	162.46
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT	Single	Monomer	196.967	10.200	2.540	6.100	3.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	162.46
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT	Single	Monomer	196.967	10.200	2.540	6.100	3.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	162.46
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT	Single	Monomer	196.967	10.200	2.540	6.100	3.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	162.46
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT	Single	Monomer	196.967	10.200	2.540	6.100	3.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	162.46
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT	Single	Monomer	196.967	10.200	2.540	6.100	3.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	162.46
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT	Single	Monomer	196.967	10.200	2.540	6.100	3.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	162.46
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT	Single	Monomer	196.967	10.200	2.540	6.100	3.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	162.46
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Bacillus sbtilis	MD	ZnO	Acicular	N/A	None	None	81.408	11.600	2.545	3.597	18	24	Int. J. Nanomedicine 2012; 7 6003-6009	0	MBC (uM)	147.41
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
Pseudomonas aeruginosa	ATCC27853	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MBC (uM)	81.23
